sample_id,source_id,paper_id,site_name,land_use,province,n_hm_obs,n_op_obs,n_hm_elements,n_op_families,hm_elements,op_families,has_hm,has_op,hm_op_paired,is_summary_only,evidence_level,n_source,matrix_flag,readiness,qa_flag
P10247_HG,P10247,P10247,Hg,other,,2,0,2,0,"Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P10247_ZN,P10247,P10247,Zn,other,,3,0,3,0,"Cr_mgkg,Cu_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P10247_s24_Background,P10247,P10247,Background,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_s25_values,P10247,P10247,values,other,,1,0,1,0,Cd_mgkg,,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_s26_Threshold_of,P10247,P10247,Threshold of,other,,2,0,2,0,"As_mgkg,Cd_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10247_s27_nature_background,P10247,P10247,nature background,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10369_783,P10369,P10369,"7.83 (ast 12 h, respectively, and th)",other,,5,0,5,0,"Cd_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P10369_795,P10369,P10369,"7.95 (ast 12 h, respectively, and th)",other,,5,0,5,0,"Cd_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P10369_815,P10369,P10369,"8.15 (ast 12 h, respectively, and th)",other,,5,0,5,0,"Cd_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P10369_825,P10369,P10369,"8.25 (ast 12 h, respectively, and th)",other,,5,0,5,0,"Cd_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P10369_828,P10369,P10369,"8.28 (ast 12 h, respectively, and th)",other,,5,0,5,0,"Cd_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P10444_s2_Before_SFE,P10444,P10444,Before SFE,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10444_s3_RSD___,P10444,P10444,RSD (%,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10444_s4_After_SFE,P10444,P10444,After SFE,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10444_s5_RSD____,P10444,P10444,RSD (%),other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s1_Number_of_samples,P10502,P10502,Number of samples,agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s2_Min_mg_kg_,P10502,P10502,Min(mg/kg),agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s3_Max_mg_kg_,P10502,P10502,Max(mg/kg),agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s4_Average__mg_kg_,P10502,P10502,Average (mg/kg),agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s5_Standard_deviation_mg_kg_,P10502,P10502,Standard deviation(mg/kg),agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s6_Detection_rate____,P10502,P10502,Detection rate (%),agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s7_Coefficient_of_variation_,P10502,P10502,Coefficient of variation (%),agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s8_Kurtosis,P10502,P10502,Kurtosis,agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10502_s9_Skewness,P10502,P10502,Skewness,agricultural,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10518_GM,P10518,P10518,GM (smantling region. In another i),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10518_tr1_Range,P10518,P10518,Range (smantling region. In another i),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10518_tr3_Range,P10518,P10518,Range (smantling region. In another i),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10518_tr5_Range,P10518,P10518,Range (smantling region. In another i),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10518_tr7_Range,P10518,P10518,Range (smantling region. In another i),e_waste,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P10531_004,P10531,P10531,0.04 (Table S2 Rotated component mat),urban_green,,6,0,6,0,"As_mgkg,Cd_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10531_tr1_0002,P10531,P10531,-0.002 (Table S2 Rotated component mat),urban_green,,5,0,5,0,"Cd_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10531_tr3_0853,P10531,P10531,0.853 (Table S2 Rotated component mat),urban_green,,5,0,5,0,"Cd_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_03,P10733,P10733,0.3,industrial,,5,0,5,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_04,P10733,P10733,-0.4,industrial,,3,1,3,1,"As_mgkg,Cd_mgkg,Cr_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_10,P10733,P10733,-1.0,industrial,,4,1,4,1,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_14,P10733,P10733,-1.4,industrial,,7,0,7,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_242,P10733,P10733,24.2,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_718,P10733,P10733,71.8,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_s11_228.7,P10733,P10733,228.7,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_s2_5557.4,P10733,P10733,5557.4,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_s3_988.9,P10733,P10733,988.9,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_s4_6510.5,P10733,P10733,6510.5,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_s5_3957.7,P10733,P10733,3957.7,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10733_s9_111.7,P10733,P10733,111.7,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P10735_ERL,P10735,P10735,<ERL (Table 1 SQGs values for PAHs a),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,sediment_not_soil,op_only_ready,sediment_not_soil
P10735_TEL,P10735,P10735,<TEL (Table 1 SQGs values for PAHs a),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,sediment_not_soil,op_only_ready,sediment_not_soil
P10735_tr7_TELPE,P10735,P10735,TEL-PE (Table 1 SQGs values for PAHs a),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,sediment_not_soil,op_only_ready,sediment_not_soil
P10991_s10_BG3-3,P10991,P10991,BG3-3,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s11_BG4-1,P10991,P10991,BG4-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s12_BG4-2,P10991,P10991,BG4-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s13_NY1-1,P10991,P10991,NY1-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s14_NY1-2,P10991,P10991,NY1-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s15_NY1-3,P10991,P10991,NY1-3,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s16_NY2-1,P10991,P10991,NY2-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s17_NY2-2,P10991,P10991,NY2-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s18_NY2-3,P10991,P10991,NY2-3,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s19_NY3-1,P10991,P10991,NY3-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s20_NY3-2,P10991,P10991,NY3-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s21_NY4-1,P10991,P10991,NY4-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s22_NY4-2,P10991,P10991,NY4-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s23_NY4-3,P10991,P10991,NY4-3,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s2_BG1-1,P10991,P10991,BG1-1,e_waste,,3,3,3,3,"Cd_mgkg,Cu_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s3_BG1-2,P10991,P10991,BG1-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s4_BG1-3,P10991,P10991,BG1-3,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s5_BG2-1,P10991,P10991,BG2-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s6_BG2-2,P10991,P10991,BG2-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s7_BG2-3,P10991,P10991,BG2-3,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s8_BG3-1,P10991,P10991,BG3-1,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P10991_s9_BG3-2,P10991,P10991,BG3-2,e_waste,,4,3,4,3,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg","PAHs,PBDEs,PCBs",True,True,True,False,A_sample_table,1,sediment_not_soil,training_ready_hm_op,sediment_not_soil
P11045_SD,P11045,P11045,SD (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_stat_row,duplicate_paper;stat_row_as_sample
P11045_tr3_Range,P11045,P11045,Range (the average value of 0.57. Fur),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P11045_tr4_Mean,P11045,P11045,Mean (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P11045_tr5_Median,P11045,P11045,Median (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P11045_tr7_Range,P11045,P11045,Range (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P11045_tr8_Mean,P11045,P11045,Mean (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P11045_tr9_Median,P11045,P11045,Median (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P11183_tr1_环数,P11183,P11183,环数 (Table3-3 Content of PAHs in so),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11183_tr2_1号范围gkg,P11183,P11183,（1号） 范围（μg/kg） (Table3-3 Content of PAHs,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11183_tr3_范围ugkg,P11183,P11183,范围（ug/kg） (Table3-3 Content of PAHs in s,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11183_tr4_范围ugkg,P11183,P11183,范围（ug/kg） (Table3-3 Content of PAHs in s,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11183_tr5_旱田范围ugkg,P11183,P11183,（旱田） 范围（ug/kg） (Table3-3 Content of PAHs,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11183_tr6_范围gkg,P11183,P11183,范围（μg/kg） (Table3-3 Content of PAHs in s,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11188_s3_场地,P11188,P11188,场地,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11191_s2__200,P11191,P11191,<200,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11191_s3_200_600,P11191,P11191,200~600,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s1_宜兴市,P11292,P11292,宜兴市,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s2_武汉,P11292,P11292,武汉,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s3_北京东南郊区,P11292,P11292,北京东南郊区,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s4_南京市六合区,P11292,P11292,南京市六合区,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s5_南京市栖霞区,P11292,P11292,南京市栖霞区,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s6_苏州市,P11292,P11292,苏州市,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s7_沈抚新城,P11292,P11292,沈抚新城,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_s8_本研究,P11292,P11292,本研究,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr1_平均值mumathrmgcdo,P11292,P11292,平均值 $( \mu \mathrm { g } \cdot \mathrm {,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr2_标准差,P11292,P11292,标准差 (Table 5-1 Toxic equivalent con),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr3_本文结果,P11292,P11292,本文结果 (Table 5-4 Toxicity assessment ),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr3_范围mumathrmgcdot,P11292,P11292,范围 $( \mu \mathrm { g } \cdot \mathrm { ,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr4_ERL的样品个数,P11292,P11292,<ERL的样 品个数 (Table 5-4 Toxicity assessmen,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr4_贡献率,P11292,P11292,贡献率 (%) (Table 5-1 Toxic equivalent con),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr5_ERLERM的样品个数,P11292,P11292,ERL~ERM 的样品个数 (Table 5-4 Toxicity assess,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11292_tr6_ERM的样品个数,P11292,P11292,>ERM的样 品个数 (Table 5-4 Toxicity assessmen,agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11353_s1_GB_15618-2018土壤,P11353,P11353,GB 15618-2018土壤,other,,6,0,6,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11353_s2_环境标准值_mg_kg_,P11353,P11353,环境标准值(mg/kg),other,,6,0,6,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11353_s3_山西省土壤环境背景值___mathrm_____m,P11353,P11353,山西省土壤环境背景值 $\mathrm { ( m g / ,other,,6,0,6,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11353_s4_毒性响应系数___mathrm___T______,P11353,P11353,毒性响应系数 $\mathrm { T _ { \mathr,other,,5,0,5,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11353_tr4_经口摄入,P11353,P11353,经口摄入 (表2.6重金属和PAHs的RfD和SF参考值),other,,1,0,1,0,As_mgkg,,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11353_tr5_呼吸吸入,P11353,P11353,呼吸吸入 (表2.6重金属和PAHs的RfD和SF参考值),other,,2,0,2,0,"As_mgkg,Cd_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11353_tr6_皮肤接触,P11353,P11353,皮肤接触 (表2.6重金属和PAHs的RfD和SF参考值),other,,2,0,2,0,"As_mgkg,Cr_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11359_s1_蔬菜_大棚,P11359,P11359,蔬菜 大棚,other,,1,0,1,0,Cd_mgkg,,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11359_s2_农药_厂旧_址,P11359,P11359,农药 厂旧 址,other,,1,0,1,0,Pb_mgkg,,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P11361_A,P11361,P11361,A (表2-9荷兰PAHs含量规定相关标准),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_B,P11361,P11361,B (表2-9荷兰PAHs含量规定相关标准),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_CV,P11361,P11361,CV (表2-8 香溪消落带土壤16种PAHs含量),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_NHL,P11361,P11361,NHL (表2-9荷兰PAHs含量规定相关标准),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_NLL,P11361,P11361,NLL (表2-9荷兰PAHs含量规定相关标准),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_NML,P11361,P11361,NML (表2-9荷兰PAHs含量规定相关标准),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_SE,P11361,P11361,SE (表2-8 香溪消落带土壤16种PAHs含量),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_chem_label,chem_symbol_as_sample
P11361_s10_孟加拉_沿海地带_136_,P11361,P11361,孟加拉 沿海地带[136],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s1_秦皇岛滨海湿地_127_,P11361,P11361,秦皇岛滨海湿地[127],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s2_珠江口段_128_,P11361,P11361,珠江口段[128],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s3_黄河口段_129_,P11361,P11361,黄河口段[129],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s4_长江湖北段_130_,P11361,P11361,长江湖北段[130],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s5_台湾盐河样带_131_,P11361,P11361,台湾盐河样带[131],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s6_乌鲁木齐市中心_132_,P11361,P11361,乌鲁木齐市中心[132],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s7_黑龙江松嫩平原湖泊_133_,P11361,P11361,黑龙江松嫩平原湖泊[133],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s8_青藏高原达孜湖沉积岩_134_,P11361,P11361,青藏高原达孜湖沉积岩[134],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_s9_美国_Sacramento_River_135_,P11361,P11361,美国 Sacramento River[135],other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_tr1_Minngg,P11361,P11361,Min (ng/g) (表2-8 香溪消落带土壤16种PAHs含量),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_tr2_Maxngg,P11361,P11361,Max (ng/g) (表2-8 香溪消落带土壤16种PAHs含量),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11361_tr3_Meanngg,P11361,P11361,Mean (ng/g) (表2-8 香溪消落带土壤16种PAHs含量),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11442_0,P11442,P11442,0 (Table 4.1 Descriptive statisti),industrial,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11442_058,P11442,P11442,0.58 (Table 4.1 Descriptive statisti),industrial,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P11442_108,P11442,P11442,10.8 (Table 4.1 Descriptive statisti),industrial,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
