sample_idx,site_id,factor_name,factor_col,track,value,detected,B,R,threshold_type,upper_limit,lower_limit,standard_source
15161,15162,铅,Pb_mgkg,production,21.13,True,1,0.6578,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15164,15165,铅,Pb_mgkg,production,20.72,True,1,0.6513,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15165,15166,铅,Pb_mgkg,production,26.39,True,1,0.733,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15166,15167,铅,Pb_mgkg,production,12.6,True,1,0.4968,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15167,15168,铅,Pb_mgkg,production,40.24,True,1,0.8834,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15168,15169,铅,Pb_mgkg,production,24.9,True,1,0.713,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15169,15170,铅,Pb_mgkg,production,31.69,True,1,0.7971,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15170,15171,铅,Pb_mgkg,production,21.8,True,1,0.6681,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15171,15172,铅,Pb_mgkg,production,29.54,True,1,0.7722,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15172,15173,铅,Pb_mgkg,production,33.9,True,1,0.8211,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15173,15174,铅,Pb_mgkg,production,77.27,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15174,15175,铅,Pb_mgkg,production,47.5,True,1,0.9448,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15175,15176,铅,Pb_mgkg,production,43.0,True,1,0.9078,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15176,15177,铅,Pb_mgkg,production,27.1,True,1,0.7421,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15177,15178,铅,Pb_mgkg,production,17.21,True,1,0.5914,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15178,15179,铅,Pb_mgkg,production,21.3,True,1,0.6604,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15179,15180,铅,Pb_mgkg,production,23.2,True,1,0.689,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15180,15181,铅,Pb_mgkg,production,17.66,True,1,0.5996,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15181,15182,铅,Pb_mgkg,production,14.51,True,1,0.5386,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15182,15183,铅,Pb_mgkg,production,41.1,True,1,0.8911,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15183,15184,铅,Pb_mgkg,production,31.5,True,1,0.7949,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15184,15185,铅,Pb_mgkg,production,24.23,True,1,0.7037,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15185,15186,铅,Pb_mgkg,production,13.57,True,1,0.5185,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15186,15187,铅,Pb_mgkg,production,20.29,True,1,0.6444,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15187,15188,铅,Pb_mgkg,production,20.47,True,1,0.6473,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15188,15189,铅,Pb_mgkg,production,19.67,True,1,0.6343,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15189,15190,铅,Pb_mgkg,production,15.85,True,1,0.5656,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15190,15191,铅,Pb_mgkg,production,17.73,True,1,0.6008,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15191,15192,铅,Pb_mgkg,production,12.02,True,1,0.4832,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15192,15193,铅,Pb_mgkg,production,15.2,True,1,0.5527,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15193,15194,铅,Pb_mgkg,production,18.54,True,1,0.6151,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15194,15195,铅,Pb_mgkg,production,6.01,True,1,0.308,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15195,15196,铅,Pb_mgkg,production,25.3,True,1,0.7184,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15196,15197,铅,Pb_mgkg,production,23.7,True,1,0.6962,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15197,15198,铅,Pb_mgkg,production,11.63,True,1,0.4738,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15198,15199,铅,Pb_mgkg,production,16.46,True,1,0.5774,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15199,15200,铅,Pb_mgkg,production,23.23,True,1,0.6894,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15200,15201,铅,Pb_mgkg,production,15.33,True,1,0.5553,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15201,15202,铅,Pb_mgkg,production,21.11,True,1,0.6575,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15202,15203,铅,Pb_mgkg,production,55.13,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15203,15204,铅,Pb_mgkg,production,43.37,True,1,0.911,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15204,15205,铅,Pb_mgkg,production,20.39,True,1,0.646,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15205,15206,铅,Pb_mgkg,production,24.83,True,1,0.712,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15206,15207,铅,Pb_mgkg,production,9.9,True,1,0.4294,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15207,15208,铅,Pb_mgkg,production,20.25,True,1,0.6438,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15208,15209,铅,Pb_mgkg,production,28.77,True,1,0.763,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15209,15210,铅,Pb_mgkg,production,28.56,True,1,0.7604,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15210,15211,铅,Pb_mgkg,production,105.57,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15211,15212,铅,Pb_mgkg,production,1772.78,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15212,15213,铅,Pb_mgkg,production,555.67,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15213,15214,铅,Pb_mgkg,production,218.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15214,15215,铅,Pb_mgkg,production,69.98,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15215,15216,铅,Pb_mgkg,production,26.39,True,1,0.733,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15216,15217,铅,Pb_mgkg,production,58.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15217,15218,铅,Pb_mgkg,production,33.14,True,1,0.813,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15218,15219,铅,Pb_mgkg,production,37.7,True,1,0.8595,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15219,15220,铅,Pb_mgkg,production,33.32,True,1,0.815,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15220,15221,铅,Pb_mgkg,production,28.06,True,1,0.7542,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15221,15222,铅,Pb_mgkg,production,29.51,True,1,0.7719,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15222,15223,铅,Pb_mgkg,production,39.2,True,1,0.8738,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15223,15224,铅,Pb_mgkg,production,32.7,True,1,0.8082,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15224,15225,铅,Pb_mgkg,production,23.46,True,1,0.6928,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15225,15226,铅,Pb_mgkg,production,54.84,True,1,0.9989,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15226,15227,铅,Pb_mgkg,production,35.95,True,1,0.8423,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15227,15228,铅,Pb_mgkg,production,37.8,True,1,0.8605,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15228,15229,铅,Pb_mgkg,production,37.6,True,1,0.8586,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15229,15230,铅,Pb_mgkg,production,34.3,True,1,0.8254,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15230,15231,铅,Pb_mgkg,production,79.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15231,15232,铅,Pb_mgkg,production,80.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15232,15233,铅,Pb_mgkg,production,31.0,True,1,0.7893,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15233,15234,铅,Pb_mgkg,production,33.84,True,1,0.8205,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15234,15235,铅,Pb_mgkg,production,26.75,True,1,0.7376,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15235,15236,铅,Pb_mgkg,production,32.77,True,1,0.809,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15236,15237,铅,Pb_mgkg,production,51.0,True,1,0.9715,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15237,15238,铅,Pb_mgkg,production,86.44,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15239,15240,铅,Pb_mgkg,production,29.2,True,1,0.7682,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15240,15241,铅,Pb_mgkg,production,313.59,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15241,15242,铅,Pb_mgkg,production,8.7,True,1,0.3956,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15242,15243,铅,Pb_mgkg,production,88.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15243,15244,铅,Pb_mgkg,production,51.23,True,1,0.9732,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15244,15245,铅,Pb_mgkg,production,44.29,True,1,0.9187,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15245,15246,铅,Pb_mgkg,production,67.04,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15246,15247,铅,Pb_mgkg,production,18.0,True,1,0.6056,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15247,15248,铅,Pb_mgkg,production,79.02,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15248,15249,铅,Pb_mgkg,production,77.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15249,15250,铅,Pb_mgkg,production,8.06,True,1,0.3763,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15250,15251,铅,Pb_mgkg,production,12.19,True,1,0.4872,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15251,15252,铅,Pb_mgkg,production,27.9,True,1,0.7522,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15253,15254,铅,Pb_mgkg,production,39.72,True,1,0.8786,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15254,15255,铅,Pb_mgkg,production,68.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15255,15256,铅,Pb_mgkg,production,70.94,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15256,15257,铅,Pb_mgkg,production,67.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15257,15258,铅,Pb_mgkg,production,46.2,True,1,0.9344,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15258,15259,铅,Pb_mgkg,production,46.5,True,1,0.9369,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15259,15260,铅,Pb_mgkg,production,63.79,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15260,15261,铅,Pb_mgkg,production,34.63,True,1,0.8288,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15261,15262,铅,Pb_mgkg,production,64.36,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15262,15263,铅,Pb_mgkg,production,33.45,True,1,0.8164,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15263,15264,铅,Pb_mgkg,production,26.98,True,1,0.7406,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15264,15265,铅,Pb_mgkg,production,25.59,True,1,0.7224,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15265,15266,铅,Pb_mgkg,production,29.35,True,1,0.77,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15266,15267,铅,Pb_mgkg,production,39.8,True,1,0.8793,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15267,15268,铅,Pb_mgkg,production,18.4,True,1,0.6127,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15268,15269,铅,Pb_mgkg,production,19.78,True,1,0.6361,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15269,15270,铅,Pb_mgkg,production,21.39,True,1,0.6618,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15270,15271,铅,Pb_mgkg,production,34.72,True,1,0.8297,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15271,15272,铅,Pb_mgkg,production,18.5,True,1,0.6144,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15272,15273,铅,Pb_mgkg,production,45.88,True,1,0.9319,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15273,15274,铅,Pb_mgkg,production,21.41,True,1,0.6621,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15274,15275,铅,Pb_mgkg,production,93.83,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15275,15276,铅,Pb_mgkg,production,19.0,True,1,0.623,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15276,15277,铅,Pb_mgkg,production,313.2,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15277,15278,铅,Pb_mgkg,production,35.88,True,1,0.8416,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15278,15279,铅,Pb_mgkg,production,48.49,True,1,0.9525,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15279,15280,铅,Pb_mgkg,production,52.74,True,1,0.9841,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15280,15281,铅,Pb_mgkg,production,44.36,True,1,0.9193,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15281,15282,铅,Pb_mgkg,production,47.91,True,1,0.948,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15282,15283,铅,Pb_mgkg,production,40.32,True,1,0.8841,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15283,15284,铅,Pb_mgkg,production,113.9,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15284,15285,铅,Pb_mgkg,production,226.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15285,15286,铅,Pb_mgkg,production,608.7,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15286,15287,铅,Pb_mgkg,production,629.3,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15287,15288,铅,Pb_mgkg,production,456.1,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15288,15289,铅,Pb_mgkg,production,54.2,True,1,0.9944,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15289,15290,铅,Pb_mgkg,production,25.7,True,1,0.7238,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15290,15291,铅,Pb_mgkg,production,45.19,True,1,0.9262,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15291,15292,铅,Pb_mgkg,production,45.8,True,1,0.9312,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15292,15293,铅,Pb_mgkg,production,31.11,True,1,0.7905,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15294,15295,铅,Pb_mgkg,production,18.41,True,1,0.6128,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15295,15296,铅,Pb_mgkg,production,36.4,True,1,0.8468,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15296,15297,铅,Pb_mgkg,production,28.5,True,1,0.7597,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15297,15298,铅,Pb_mgkg,production,521.5,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15298,15299,铅,Pb_mgkg,production,319.6,True,1,1.0,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15299,15300,铅,Pb_mgkg,production,18.66,True,1,0.6172,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15300,15301,铅,Pb_mgkg,production,17.89,True,1,0.6037,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15301,15302,铅,Pb_mgkg,production,18.23,True,1,0.6097,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15302,15303,铅,Pb_mgkg,production,17.56,True,1,0.5978,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15303,15304,铅,Pb_mgkg,production,17.78,True,1,0.6017,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
15304,15305,铅,Pb_mgkg,production,16.56,True,1,0.5793,upper,5.5,,土壤环境质量农用土壤污染风险管控标准GB15618-2018
