sample_id,x_measured_,x_measured_Ace_ngg,x_measured_Acy_ngg,x_measured_Ane_ngg,x_measured_Ant_ngg,x_measured_Any_ngg,x_measured_Atrazine_ngg,x_measured_BBP_ngg,x_measured_BaA_ngg,x_measured_BaP_ngg,x_measured_Baa_ngg,x_measured_BbF_ngg,x_measured_Bbf_ngg,x_measured_BghiP_ngg,x_measured_Bgp_ngg,x_measured_BkF_ngg,x_measured_Bkf_ngg,x_measured_CEC_cmolkg,x_measured_CTC,x_measured_CTC_ngg,x_measured_Chlorobenzilate_ngg,x_measured_Chr_ngg,x_measured_Clay_pct,x_measured_Co_mgkg,x_measured_DBP_ngg,x_measured_DEHP_ngg,x_measured_DEP_ngg,x_measured_DMP_ngg,x_measured_DNOP_ngg,x_measured_DahA_ngg,x_measured_DiBP_ngg,x_measured_Dicofol_ngg,x_measured_EC_uScm,x_measured_ENRO,x_measured_ENRO_ngg,x_measured_Endosulfan,x_measured_Endosulfan_ngg,x_measured_Fe_mgkg,x_measured_Fla_ngg,x_measured_Fle_ngg,x_measured_Flt_ngg,x_measured_Flu_ngg,x_measured_HCB_ngg,x_measured_HM_total,x_measured_Heptachlor_ngg,x_measured_IcdP_ngg,x_measured_Ind_ngg,x_measured_Mn_mgkg,x_measured_N/A,x_measured_Nap_ngg,x_measured_OCP_total,x_measured_OC_pct,x_measured_OM_pct,x_measured_OPEs_ngg,x_measured_OP_total,x_measured_OTC,x_measured_OTC_ngg,x_measured_PCB101_ngg,x_measured_PCB138_ngg,x_measured_PCB153_ngg,x_measured_PCB180_ngg,x_measured_PCB28_ngg,x_measured_PCB52_ngg,x_measured_Phe_ngg,x_measured_Pyr_ngg,x_measured_SDZ,x_measured_SDZ_ngg,x_measured_SKIP,x_measured_SMZ,x_measured_SMZ_ngg,x_measured_Sand_pct,x_measured_Silt_pct,x_measured_SumDDT_ngg,x_measured_SumEndosulfan_ngg,x_measured_SumHCH_ngg,x_measured_SumOCP_ngg,x_measured_SumPAE,x_measured_SumPAE_ngg,x_measured_SumPBDE_ngg,x_measured_SumPCB_ngg,x_measured_Sum_PAH_ngg,x_measured_TotalPHC_mgkg,x_measured_V_mgkg,x_measured_none,"x_measured_o, p′-DDD_ngg","x_measured_o, p′-DDE_ngg","x_measured_o, p′-DDT_ngg","x_measured_p, p′-DDD_ngg","x_measured_p, p′-DDE_ngg","x_measured_p, p′-DDT_ngg",x_measured_pH,x_measured_skip,x_measured_α-HCH_ngg,x_measured_γ-HCH_ngg,x_measured_δ-HCH_ngg,x_measured_正文仅min-max范围无采样点级数值,source_id,paper_id,matrix,site_type,province,n_hm,n_op,latitude,longitude,audit_flag,x_measured_SumPFAS_ngg,data_version
70581_es1007802_70581_es1007802_JX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70581_es1007802,70581_es1007802,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70581_es1007802_70581_es1007802_TJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70581_es1007802,70581_es1007802,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70581_es1007802_70581_es1007802_TJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70581_es1007802,70581_es1007802,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70581_es1007802_70581_es1007802_TJ3,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70581_es1007802,70581_es1007802,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70585_es8018572_70585_es8018572_$\scriptstyle_r_^_{_2_}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,0.84,,,,,,,,,,,,,,,,,70585_es8018572,70585_es8018572,soil,agricultural,,0,5,,,single_point,,v2_trusted_augmented_20260715
70586_es8019676_70586_es8019676_$\mathrm_{_\bf_~_m_i_n_}_^_{_a_}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.02,,,,,,,,,,,,,,,,,,,,,,70586_es8019676,70586_es8019676,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70586_es8019676_70586_es8019676_Gmean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.68,,0.049,,,,,,,,,,,,,,,,,,,,,,70586_es8019676,70586_es8019676,soil,agricultural,,0,4,,,single_point,,v2_trusted_augmented_20260715
70586_es8019676_70586_es8019676_percentiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964,,0.002,,,,,,,,,,,,,,,,,,,,,,70586_es8019676,70586_es8019676,soil,agricultural,,0,4,,,single_point,,v2_trusted_augmented_20260715
70590_s41598-017-02999-0_70590_s41598-017-02999-0_O-Horizon,,,,,7.72,,,,31.35,34.614999999999995,,38.9,,23.625,,25.7,,,,,,32.4,,,,,,,,20.35,,,,,,,,,,,92.2,16.395,,,,,38.6,,,,,23.045,,,,,,,,,,,,74.05,36.400000000000006,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,70590_s41598-017-02999-0,70590_s41598-017-02999-0,soil,agricultural,,0,23,,,single_point,,v2_trusted_augmented_20260715
70594_B919054F_70594_B919054F_$\mathrm_{_R_e_p_o_r_t_e_d_}_/_\mu_\mathrm_{_g_}_\mathrm_{_m_}_^_{_-_2_}_\mathrm_{_d_}_^_{_-_1_}$,,,,,,,,,,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70594_B919054F,70594_B919054F,soil,industrial,,0,3,,,single_point,,v2_trusted_augmented_20260715
70594_B919054F_70594_B919054F_Ref.,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70594_B919054F,70594_B919054F,soil,industrial,,0,5,,,single_point,,v2_trusted_augmented_20260715
70595_c0em00098a_70595_c0em00098a_Edible_parts_of_vegetables,,63.5,,,45.5,,,,30.5,28.5,,,,51.0,,,,,,,,105.5,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,85.0,,,,,,,,,,,,,,86.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70595_c0em00098a,70595_c0em00098a,soil,agricultural,,0,10,,,single_point,,v2_trusted_augmented_20260715
70595_c0em00098a_70595_c0em00098a_Maximum_acceptable_limit_for_PAH_soil_concentrations,,1.6,,,2.7,,,,9.3,,,,,24.7,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,1.7,,,,,24.6,,,12.3,,,,,,,,,,,,,,13.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70595_c0em00098a,70595_c0em00098a,soil,agricultural,,0,10,,,single_point,,v2_trusted_augmented_20260715
70597_c0em00470g_70597_c0em00470g_Air-soil_exchange/deposition_and_rain_washout_(kg/year),,,,,,,,,,1.7,,,,3.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70597_c0em00470g,70597_c0em00470g,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
70597_c0em00470g_70597_c0em00470g_Degradation_(kg/year),,,0.0,,0.0,,,,0.3,0.6,,0.0,,1.9,,0.0,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70597_c0em00470g,70597_c0em00470g,soil,agricultural,,0,10,,,single_point,,v2_trusted_augmented_20260715
70597_c0em00470g_70597_c0em00470g_Inventory_(tons/year),,,0.5,,0.3,,,,19.0,39.0,,0.8,,132.0,,0.2,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70597_c0em00470g,70597_c0em00470g,soil,agricultural,,0,10,,,single_point,,v2_trusted_augmented_20260715
70597_c0em00470g_70597_c0em00470g_Residue_(tons/year),,,0.4,,0.2,,,,196.0,32.0,,3.1,,52.0,,0.3,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70597_c0em00470g,70597_c0em00470g,soil,agricultural,,0,10,,,single_point,,v2_trusted_augmented_20260715
70597_c0em00470g_70597_c0em00470g_Runoff_fluxes_(kg/year),,,0.0,,0.0,,,,0.1,0.3,,0.0,,1.1,,0.0,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70597_c0em00470g,70597_c0em00470g,soil,agricultural,,0,10,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_$\mathbf_{_R_e_s_i_d_}_._^_{_b_}$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.0,,1326.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_95%_conf.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,8.38,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,23.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,62.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,4,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,27.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Greenbelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,38.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Industry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,33.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Industrya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,1392.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Max.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,,281.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Min.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,0.35,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Orchard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,19.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Park_Countryside_Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.0,,2118.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,31.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Std.dev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6,,43.5,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70598_c0em00737d_70598_c0em00737d_Traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,,88.0,,,,,,,,,,,,,,,,,,,,,,70598_c0em00737d,70598_c0em00737d,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Anhui,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Delhi,_India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Guangdong,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70599_c2em30433c_70599_c2em30433c_Nanjing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70599_c2em30433c_70599_c2em30433c_Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Saar_Rivers,Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Shilong,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70599_c2em30433c_70599_c2em30433c_South_Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Tiefa,China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
"70599_c2em30433c_70599_c2em30433c_Tiefa,_China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,70599_c2em30433c,70599_c2em30433c,soil,agricultural,,0,2,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_0.7,,,0.4,,0.3,,,,1.7,,,,,0.5,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,0.6,1.8,,,,,,,,,,,,,,,,,,,,,,0.8,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,9,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_1.2,,,,,,,,,2.1,,,,,1.1,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,5,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_2.2±,,,2.1,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,3,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_Farmland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_HUA,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_Half-life_in_soil_(d)_40,,174.0,57.0,,67.0,,,,85.0,,,,,57.0,,,,,,,,301.0,,,,,,,,,,,,,,,,,,,73.0,306.0,,,,,,,,30.0,,,,,,,,,,,,,,64.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,11,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_Industrial,,2.8,1.2,,0.4,,,,12.3,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,21.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,8,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_Molecular_weight,,178.0,154.0,,178.0,,,,,,,,,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,202.0,,,,,,,,152.0,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,8,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_S11,,0.4,,,0.4,,,,5.1,,,,,4.5,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,2.0,0.4,,,,,,,,1.7,,,,,,,,,,,,,,0.9,7.6,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,11,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_S13,,,,,,,,,1.0252,,,,,1.2,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,4,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_Total_no._of_rings,,3.0,3.0,,3.0,,,,5.0,,,,,6.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,11,,,single_point,,v2_trusted_augmented_20260715
70600_c2em30554b_70600_c2em30554b_Traffic,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70600_c2em30554b,70600_c2em30554b,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70601_c2em30785e_70601_c2em30785e_Current_study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,,,,208.0,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,2,,,single_point,,v2_trusted_augmented_20260715
"70601_c2em30785e_70601_c2em30785e_Fengjiang,_Taizhou,_China31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683.5,,,,3683.5,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,4,,,single_point,,v2_trusted_augmented_20260715
70601_c2em30785e_70601_c2em30785e_Four_sites_in_Thailand29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,250.0,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,2,,,single_point,,v2_trusted_augmented_20260715
"70601_c2em30785e_70601_c2em30785e_Guiyu,_Guangdong,_China30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,,,,122.5,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,2,,,single_point,,v2_trusted_augmented_20260715
"70601_c2em30785e_70601_c2em30785e_Guiyu,_Guangdong,_China32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,188.0,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,2,,,single_point,,v2_trusted_augmented_20260715
"70601_c2em30785e_70601_c2em30785e_Guiyu,_Guangdong,_China34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.5,,,,2662.5,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,2,,,single_point,,v2_trusted_augmented_20260715
"70601_c2em30785e_70601_c2em30785e_Qingyuan,_Guangdong,_China33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.5,,,,3194.5,,,,,,,,,,,,,,70601_c2em30785e,70601_c2em30785e,soil,industrial,,0,2,,,single_point,,v2_trusted_augmented_20260715
70603_C3EM00043E_70603_C3EM00043E_D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5138.02,,,,,,,,,,,,,,,,,,70603_C3EM00043E,70603_C3EM00043E,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70603_C3EM00043E_70603_C3EM00043E_D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.39,,,,,,,,,,,,,,,,,,70603_C3EM00043E,70603_C3EM00043E,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70603_C3EM00043E_70603_C3EM00043E_D3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.58,,,,,,,,,,,,,,,,,,70603_C3EM00043E,70603_C3EM00043E,soil,agricultural,,0,1,,,single_point,,v2_trusted_augmented_20260715
70603_C3EM00043E_70603_C3EM00043E_FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,90.655,,,,,,,,,,,,,,,,,70603_C3EM00043E,70603_C3EM00043E,soil,agricultural,,0,14,,,single_point,,v2_trusted_augmented_20260715
