sample_id,site_id,source_id,province,pollution_type,OI_prod_formal,has_obstacle_prod_formal,OI_prod_extended,has_obstacle_prod_extended,OI_eco_formal,has_obstacle_eco_formal,OI_eco_extended,has_obstacle_eco_extended,prod_obstacle_level,eco_obstacle_level,target_version
9190,9191,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0355,1,0.0355,1,0.0614,1,0.0614,1,中障碍,中障碍,v0.8_gold
9191,9192,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0653,1,0.0653,1,0.1127,1,0.1127,1,中障碍,中障碍,v0.8_gold
9192,9193,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0378,1,0.0378,1,0.0651,1,0.0651,1,中障碍,中障碍,v0.8_gold
9193,9194,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0365,1,0.0365,1,0.0662,1,0.0662,1,中障碍,中障碍,v0.8_gold
9194,9195,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0386,1,0.0386,1,0.0631,1,0.0631,1,中障碍,中障碍,v0.8_gold
9195,9196,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0719,1,0.0719,1,0.1248,1,0.1248,1,中障碍,中障碍,v0.8_gold
9196,9197,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0377,1,0.0377,1,0.0671,1,0.0671,1,中障碍,中障碍,v0.8_gold
9197,9198,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0379,1,0.0379,1,0.065,1,0.065,1,中障碍,中障碍,v0.8_gold
9198,9199,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0411,1,0.0411,1,0.0713,1,0.0713,1,中障碍,中障碍,v0.8_gold
9199,9200,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0418,1,0.0418,1,0.07,1,0.07,1,中障碍,中障碍,v0.8_gold
9200,9201,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0404,1,0.0404,1,0.0726,1,0.0726,1,中障碍,中障碍,v0.8_gold
9201,9202,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0375,1,0.0375,1,0.0656,1,0.0656,1,中障碍,中障碍,v0.8_gold
9202,9203,10.1016/j.jhazmat.2025.137251,新疆,HM,0.04,1,0.04,1,0.067,1,0.067,1,中障碍,中障碍,v0.8_gold
9203,9204,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0408,1,0.0408,1,0.0718,1,0.0718,1,中障碍,中障碍,v0.8_gold
9204,9205,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0384,1,0.0384,1,0.0679,1,0.0679,1,中障碍,中障碍,v0.8_gold
9205,9206,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0378,1,0.0378,1,0.0658,1,0.0658,1,中障碍,中障碍,v0.8_gold
9206,9207,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0361,1,0.0361,1,0.0654,1,0.0654,1,中障碍,中障碍,v0.8_gold
9207,9208,10.1016/j.jhazmat.2025.137251,新疆,HM,0.036,1,0.036,1,0.0616,1,0.0616,1,中障碍,中障碍,v0.8_gold
9208,9209,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0696,1,0.0696,1,0.1193,1,0.1193,1,中障碍,中障碍,v0.8_gold
9209,9210,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0384,1,0.0384,1,0.0675,1,0.0675,1,中障碍,中障碍,v0.8_gold
9210,9211,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0366,1,0.0366,1,0.0655,1,0.0655,1,中障碍,中障碍,v0.8_gold
9211,9212,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0364,1,0.0364,1,0.063,1,0.063,1,中障碍,中障碍,v0.8_gold
9212,9213,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0511,1,0.0511,1,0.0903,1,0.0903,1,中障碍,中障碍,v0.8_gold
9213,9214,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0347,1,0.0347,1,0.061,1,0.061,1,中障碍,中障碍,v0.8_gold
9214,9215,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0655,1,0.0655,1,0.1106,1,0.1106,1,中障碍,中障碍,v0.8_gold
9215,9216,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0559,1,0.0559,1,0.0964,1,0.0964,1,中障碍,中障碍,v0.8_gold
9216,9217,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0372,1,0.0372,1,0.0674,1,0.0674,1,中障碍,中障碍,v0.8_gold
9217,9218,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0359,1,0.0359,1,0.062,1,0.062,1,中障碍,中障碍,v0.8_gold
9218,9219,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0597,1,0.0597,1,0.1043,1,0.1043,1,中障碍,中障碍,v0.8_gold
9219,9220,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0368,1,0.0368,1,0.063,1,0.063,1,中障碍,中障碍,v0.8_gold
9220,9221,10.1016/j.jhazmat.2025.137251,新疆,HM,0.057,1,0.057,1,0.0985,1,0.0985,1,中障碍,中障碍,v0.8_gold
9221,9222,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0381,1,0.0381,1,0.0667,1,0.0667,1,中障碍,中障碍,v0.8_gold
9222,9223,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0356,1,0.0356,1,0.0649,1,0.0649,1,中障碍,中障碍,v0.8_gold
9223,9224,10.1016/j.jhazmat.2025.137251,新疆,HM,0.035,1,0.035,1,0.0601,1,0.0601,1,中障碍,中障碍,v0.8_gold
9224,9225,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0799,1,0.0799,1,0.1364,1,0.1364,1,中障碍,中障碍,v0.8_gold
9225,9226,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0368,1,0.0368,1,0.0664,1,0.0664,1,中障碍,中障碍,v0.8_gold
9226,9227,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0376,1,0.0376,1,0.0631,1,0.0631,1,中障碍,中障碍,v0.8_gold
9227,9228,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0623,1,0.0623,1,0.1088,1,0.1088,1,中障碍,中障碍,v0.8_gold
9228,9229,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0364,1,0.0364,1,0.0647,1,0.0647,1,中障碍,中障碍,v0.8_gold
9229,9230,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0353,1,0.0353,1,0.0625,1,0.0625,1,中障碍,中障碍,v0.8_gold
9230,9231,10.1016/j.jhazmat.2025.137251,新疆,HM,0.049,1,0.049,1,0.0841,1,0.0841,1,中障碍,中障碍,v0.8_gold
9231,9232,10.1016/j.jhazmat.2025.137251,新疆,HM,0.054,1,0.054,1,0.094,1,0.094,1,中障碍,中障碍,v0.8_gold
9232,9233,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0361,1,0.0361,1,0.0642,1,0.0642,1,中障碍,中障碍,v0.8_gold
9233,9234,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0346,1,0.0346,1,0.062,1,0.062,1,中障碍,中障碍,v0.8_gold
9234,9235,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0511,1,0.0511,1,0.0859,1,0.0859,1,中障碍,中障碍,v0.8_gold
9235,9236,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0737,1,0.0737,1,0.1269,1,0.1269,1,中障碍,中障碍,v0.8_gold
9236,9237,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0378,1,0.0378,1,0.0669,1,0.0669,1,中障碍,中障碍,v0.8_gold
9237,9238,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0375,1,0.0375,1,0.0652,1,0.0652,1,中障碍,中障碍,v0.8_gold
9238,9239,10.1016/j.jhazmat.2025.137251,新疆,HM,0.039,1,0.039,1,0.0671,1,0.0671,1,中障碍,中障碍,v0.8_gold
9239,9240,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0382,1,0.0382,1,0.0681,1,0.0681,1,中障碍,中障碍,v0.8_gold
9240,9241,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0356,1,0.0356,1,0.0638,1,0.0638,1,中障碍,中障碍,v0.8_gold
9241,9242,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0365,1,0.0365,1,0.0622,1,0.0622,1,中障碍,中障碍,v0.8_gold
9242,9243,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0659,1,0.0659,1,0.1121,1,0.1121,1,中障碍,中障碍,v0.8_gold
9243,9244,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0376,1,0.0376,1,0.0687,1,0.0687,1,中障碍,中障碍,v0.8_gold
9244,9245,10.1016/j.jhazmat.2025.137251,新疆,HM,0.036,1,0.036,1,0.0617,1,0.0617,1,中障碍,中障碍,v0.8_gold
9245,9246,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0662,1,0.0662,1,0.1143,1,0.1143,1,中障碍,中障碍,v0.8_gold
9246,9247,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0386,1,0.0386,1,0.0662,1,0.0662,1,中障碍,中障碍,v0.8_gold
9247,9248,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0404,1,0.0404,1,0.0694,1,0.0694,1,中障碍,中障碍,v0.8_gold
9248,9249,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0384,1,0.0384,1,0.0692,1,0.0692,1,中障碍,中障碍,v0.8_gold
9249,9250,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0381,1,0.0381,1,0.0646,1,0.0646,1,中障碍,中障碍,v0.8_gold
9250,9251,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0439,1,0.0439,1,0.0791,1,0.0791,1,中障碍,中障碍,v0.8_gold
9251,9252,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0359,1,0.0359,1,0.0616,1,0.0616,1,中障碍,中障碍,v0.8_gold
9252,9253,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0676,1,0.0676,1,0.116,1,0.116,1,中障碍,中障碍,v0.8_gold
9253,9254,10.1016/j.jhazmat.2025.137251,新疆,HM,0.038,1,0.038,1,0.067,1,0.067,1,中障碍,中障碍,v0.8_gold
9254,9255,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0379,1,0.0379,1,0.0656,1,0.0656,1,中障碍,中障碍,v0.8_gold
9255,9256,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0367,1,0.0367,1,0.0661,1,0.0661,1,中障碍,中障碍,v0.8_gold
9256,9257,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0353,1,0.0353,1,0.0618,1,0.0618,1,中障碍,中障碍,v0.8_gold
9257,9258,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0595,1,0.0595,1,0.1012,1,0.1012,1,中障碍,中障碍,v0.8_gold
9258,9259,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0467,1,0.0467,1,0.081,1,0.081,1,中障碍,中障碍,v0.8_gold
9259,9260,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0387,1,0.0387,1,0.0677,1,0.0677,1,中障碍,中障碍,v0.8_gold
9260,9261,10.1016/j.jhazmat.2025.137251,新疆,HM,0.038,1,0.038,1,0.0666,1,0.0666,1,中障碍,中障碍,v0.8_gold
9261,9262,10.1016/j.jhazmat.2025.137251,新疆,HM,0.036,1,0.036,1,0.0649,1,0.0649,1,中障碍,中障碍,v0.8_gold
9262,9263,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0357,1,0.0357,1,0.0615,1,0.0615,1,中障碍,中障碍,v0.8_gold
9263,9264,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0671,1,0.0671,1,0.1143,1,0.1143,1,中障碍,中障碍,v0.8_gold
9264,9265,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0404,1,0.0404,1,0.0693,1,0.0693,1,中障碍,中障碍,v0.8_gold
9265,9266,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0396,1,0.0396,1,0.07,1,0.07,1,中障碍,中障碍,v0.8_gold
9266,9267,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0411,1,0.0411,1,0.0687,1,0.0687,1,中障碍,中障碍,v0.8_gold
9267,9268,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0389,1,0.0389,1,0.0716,1,0.0716,1,中障碍,中障碍,v0.8_gold
9268,9269,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0371,1,0.0371,1,0.0628,1,0.0628,1,中障碍,中障碍,v0.8_gold
9269,9270,10.1016/j.jhazmat.2025.137251,新疆,HM,0.06,1,0.06,1,0.1056,1,0.1056,1,中障碍,中障碍,v0.8_gold
9270,9271,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0372,1,0.0372,1,0.0635,1,0.0635,1,中障碍,中障碍,v0.8_gold
9271,9272,10.1016/j.jhazmat.2025.137251,新疆,HM,0.052,1,0.052,1,0.0912,1,0.0912,1,中障碍,中障碍,v0.8_gold
9272,9273,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0383,1,0.0383,1,0.0652,1,0.0652,1,中障碍,中障碍,v0.8_gold
9273,9274,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0402,1,0.0402,1,0.0723,1,0.0723,1,中障碍,中障碍,v0.8_gold
9274,9275,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0365,1,0.0365,1,0.063,1,0.063,1,中障碍,中障碍,v0.8_gold
9275,9276,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0521,1,0.0521,1,0.0912,1,0.0912,1,中障碍,中障碍,v0.8_gold
9276,9277,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0372,1,0.0372,1,0.0643,1,0.0643,1,中障碍,中障碍,v0.8_gold
9277,9278,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0438,1,0.0438,1,0.0754,1,0.0754,1,中障碍,中障碍,v0.8_gold
9278,9279,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0373,1,0.0373,1,0.0672,1,0.0672,1,中障碍,中障碍,v0.8_gold
9279,9280,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0356,1,0.0356,1,0.0625,1,0.0625,1,中障碍,中障碍,v0.8_gold
9280,9281,10.1016/j.jhazmat.2025.137251,新疆,HM,0.053,1,0.053,1,0.089,1,0.089,1,中障碍,中障碍,v0.8_gold
9281,9282,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0491,1,0.0491,1,0.0861,1,0.0861,1,中障碍,中障碍,v0.8_gold
9282,9283,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0376,1,0.0376,1,0.0664,1,0.0664,1,中障碍,中障碍,v0.8_gold
9283,9284,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0391,1,0.0391,1,0.0661,1,0.0661,1,中障碍,中障碍,v0.8_gold
9284,9285,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0392,1,0.0392,1,0.0697,1,0.0697,1,中障碍,中障碍,v0.8_gold
9285,9286,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0364,1,0.0364,1,0.065,1,0.065,1,中障碍,中障碍,v0.8_gold
9286,9287,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0358,1,0.0358,1,0.0627,1,0.0627,1,中障碍,中障碍,v0.8_gold
9287,9288,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0514,1,0.0514,1,0.0884,1,0.0884,1,中障碍,中障碍,v0.8_gold
9288,9289,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0413,1,0.0413,1,0.0728,1,0.0728,1,中障碍,中障碍,v0.8_gold
9289,9290,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0369,1,0.0369,1,0.0641,1,0.0641,1,中障碍,中障碍,v0.8_gold
9290,9291,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0418,1,0.0418,1,0.0729,1,0.0729,1,中障碍,中障碍,v0.8_gold
9291,9292,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0374,1,0.0374,1,0.0656,1,0.0656,1,中障碍,中障碍,v0.8_gold
9292,9293,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0364,1,0.0364,1,0.0646,1,0.0646,1,中障碍,中障碍,v0.8_gold
9293,9294,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0367,1,0.0367,1,0.0634,1,0.0634,1,中障碍,中障碍,v0.8_gold
9294,9295,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0515,1,0.0515,1,0.0871,1,0.0871,1,中障碍,中障碍,v0.8_gold
9295,9296,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0415,1,0.0415,1,0.0716,1,0.0716,1,中障碍,中障碍,v0.8_gold
9296,9297,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0387,1,0.0387,1,0.0698,1,0.0698,1,中障碍,中障碍,v0.8_gold
9297,9298,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0353,1,0.0353,1,0.063,1,0.063,1,中障碍,中障碍,v0.8_gold
9298,9299,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0424,1,0.0424,1,0.0732,1,0.0732,1,中障碍,中障碍,v0.8_gold
9299,9300,10.1016/j.jhazmat.2025.137251,新疆,HM,0.062,1,0.062,1,0.1064,1,0.1064,1,中障碍,中障碍,v0.8_gold
9300,9301,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0362,1,0.0362,1,0.0654,1,0.0654,1,中障碍,中障碍,v0.8_gold
9301,9302,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0364,1,0.0364,1,0.0618,1,0.0618,1,中障碍,中障碍,v0.8_gold
9302,9303,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0672,1,0.0672,1,0.1175,1,0.1175,1,中障碍,中障碍,v0.8_gold
9303,9304,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0372,1,0.0372,1,0.0635,1,0.0635,1,中障碍,中障碍,v0.8_gold
9304,9305,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0569,1,0.0569,1,0.0951,1,0.0951,1,中障碍,中障碍,v0.8_gold
9305,9306,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0399,1,0.0399,1,0.0728,1,0.0728,1,中障碍,中障碍,v0.8_gold
9306,9307,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0361,1,0.0361,1,0.0635,1,0.0635,1,中障碍,中障碍,v0.8_gold
9307,9308,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0414,1,0.0414,1,0.0731,1,0.0731,1,中障碍,中障碍,v0.8_gold
9308,9309,10.1016/j.jhazmat.2025.137251,新疆,HM,0.04,1,0.04,1,0.0711,1,0.0711,1,中障碍,中障碍,v0.8_gold
9309,9310,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0553,1,0.0553,1,0.0943,1,0.0943,1,中障碍,中障碍,v0.8_gold
9310,9311,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0779,1,0.0779,1,0.1342,1,0.1342,1,中障碍,中障碍,v0.8_gold
9311,9312,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0366,1,0.0366,1,0.0642,1,0.0642,1,中障碍,中障碍,v0.8_gold
9312,9313,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0403,1,0.0403,1,0.0684,1,0.0684,1,中障碍,中障碍,v0.8_gold
9313,9314,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0394,1,0.0394,1,0.0694,1,0.0694,1,中障碍,中障碍,v0.8_gold
9314,9315,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0378,1,0.0378,1,0.0666,1,0.0666,1,中障碍,中障碍,v0.8_gold
9315,9316,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0376,1,0.0376,1,0.0655,1,0.0655,1,中障碍,中障碍,v0.8_gold
9316,9317,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0374,1,0.0374,1,0.0659,1,0.0659,1,中障碍,中障碍,v0.8_gold
9317,9318,10.1016/j.jhazmat.2025.137251,新疆,HM,0.039,1,0.039,1,0.0661,1,0.0661,1,中障碍,中障碍,v0.8_gold
9318,9319,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0412,1,0.0412,1,0.0708,1,0.0708,1,中障碍,中障碍,v0.8_gold
9319,9320,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0371,1,0.0371,1,0.0688,1,0.0688,1,中障碍,中障碍,v0.8_gold
9320,9321,10.1016/j.jhazmat.2025.137251,新疆,HM,0.034,1,0.034,1,0.059,1,0.059,1,中障碍,中障碍,v0.8_gold
9321,9322,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0892,1,0.0892,1,0.1489,1,0.1489,1,中障碍,高障碍,v0.8_gold
9322,9323,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0536,1,0.0536,1,0.0951,1,0.0951,1,中障碍,中障碍,v0.8_gold
9323,9324,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0365,1,0.0365,1,0.0647,1,0.0647,1,中障碍,中障碍,v0.8_gold
9324,9325,10.1016/j.jhazmat.2025.137251,新疆,HM,0.035,1,0.035,1,0.0625,1,0.0625,1,中障碍,中障碍,v0.8_gold
9325,9326,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0467,1,0.0467,1,0.0782,1,0.0782,1,中障碍,中障碍,v0.8_gold
9326,9327,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0712,1,0.0712,1,0.1207,1,0.1207,1,中障碍,中障碍,v0.8_gold
9327,9328,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0409,1,0.0409,1,0.0722,1,0.0722,1,中障碍,中障碍,v0.8_gold
9328,9329,10.1016/j.jhazmat.2025.137251,新疆,HM,0.039,1,0.039,1,0.0681,1,0.0681,1,中障碍,中障碍,v0.8_gold
9329,9330,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0383,1,0.0383,1,0.0674,1,0.0674,1,中障碍,中障碍,v0.8_gold
9330,9331,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0371,1,0.0371,1,0.0656,1,0.0656,1,中障碍,中障碍,v0.8_gold
9331,9332,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0369,1,0.0369,1,0.0643,1,0.0643,1,中障碍,中障碍,v0.8_gold
9332,9333,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0406,1,0.0406,1,0.0711,1,0.0711,1,中障碍,中障碍,v0.8_gold
9333,9334,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0384,1,0.0384,1,0.0658,1,0.0658,1,中障碍,中障碍,v0.8_gold
9334,9335,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0391,1,0.0391,1,0.0686,1,0.0686,1,中障碍,中障碍,v0.8_gold
9335,9336,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0389,1,0.0389,1,0.0674,1,0.0674,1,中障碍,中障碍,v0.8_gold
9336,9337,10.1016/j.jhazmat.2025.137251,新疆,HM,0.037,1,0.037,1,0.0668,1,0.0668,1,中障碍,中障碍,v0.8_gold
9337,9338,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0375,1,0.0375,1,0.0633,1,0.0633,1,中障碍,中障碍,v0.8_gold
9338,9339,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0592,1,0.0592,1,0.1029,1,0.1029,1,中障碍,中障碍,v0.8_gold
9339,9340,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0374,1,0.0374,1,0.066,1,0.066,1,中障碍,中障碍,v0.8_gold
9340,9341,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0391,1,0.0391,1,0.066,1,0.066,1,中障碍,中障碍,v0.8_gold
9341,9342,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0405,1,0.0405,1,0.0707,1,0.0707,1,中障碍,中障碍,v0.8_gold
9342,9343,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0401,1,0.0401,1,0.0694,1,0.0694,1,中障碍,中障碍,v0.8_gold
9343,9344,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0371,1,0.0371,1,0.0678,1,0.0678,1,中障碍,中障碍,v0.8_gold
9344,9345,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0379,1,0.0379,1,0.0626,1,0.0626,1,中障碍,中障碍,v0.8_gold
9345,9346,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0704,1,0.0704,1,0.1237,1,0.1237,1,中障碍,中障碍,v0.8_gold
9346,9347,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0363,1,0.0363,1,0.063,1,0.063,1,中障碍,中障碍,v0.8_gold
9347,9348,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0523,1,0.0523,1,0.0889,1,0.0889,1,中障碍,中障碍,v0.8_gold
9348,9349,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0375,1,0.0375,1,0.0682,1,0.0682,1,中障碍,中障碍,v0.8_gold
9349,9350,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0364,1,0.0364,1,0.0622,1,0.0622,1,中障碍,中障碍,v0.8_gold
9350,9351,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0629,1,0.0629,1,0.1091,1,0.1091,1,中障碍,中障碍,v0.8_gold
9351,9352,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0369,1,0.0369,1,0.0649,1,0.0649,1,中障碍,中障碍,v0.8_gold
9352,9353,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0372,1,0.0372,1,0.0647,1,0.0647,1,中障碍,中障碍,v0.8_gold
9353,9354,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0394,1,0.0394,1,0.0681,1,0.0681,1,中障碍,中障碍,v0.8_gold
9354,9355,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0381,1,0.0381,1,0.0676,1,0.0676,1,中障碍,中障碍,v0.8_gold
9355,9356,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0358,1,0.0358,1,0.0642,1,0.0642,1,中障碍,中障碍,v0.8_gold
9356,9357,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0353,1,0.0353,1,0.0616,1,0.0616,1,中障碍,中障碍,v0.8_gold
9357,9358,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0609,1,0.0609,1,0.105,1,0.105,1,中障碍,中障碍,v0.8_gold
9358,9359,10.1016/j.jhazmat.2025.137251,新疆,HM,0.044,1,0.044,1,0.0754,1,0.0754,1,中障碍,中障碍,v0.8_gold
9359,9360,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0386,1,0.0386,1,0.068,1,0.068,1,中障碍,中障碍,v0.8_gold
9360,9361,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0378,1,0.0378,1,0.0661,1,0.0661,1,中障碍,中障碍,v0.8_gold
9361,9362,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0416,1,0.0416,1,0.0683,1,0.0683,1,中障碍,中障碍,v0.8_gold
9362,9363,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0426,1,0.0426,1,0.0749,1,0.0749,1,中障碍,中障碍,v0.8_gold
9363,9364,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0374,1,0.0374,1,0.0684,1,0.0684,1,中障碍,中障碍,v0.8_gold
9364,9365,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0372,1,0.0372,1,0.0623,1,0.0623,1,中障碍,中障碍,v0.8_gold
9365,9366,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0699,1,0.0699,1,0.1205,1,0.1205,1,中障碍,中障碍,v0.8_gold
9366,9367,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0378,1,0.0378,1,0.0673,1,0.0673,1,中障碍,中障碍,v0.8_gold
9367,9368,10.1016/j.jhazmat.2025.137251,新疆,HM,0.0384,1,0.0384,1,0.0654,1,0.0654,1,中障碍,中障碍,v0.8_gold
