sample_id,site_id,source_id,province,pollution_type,split,subset,split_strategy,split_version,split_site_group,split_source_group,split_region_holdout,region
10320,10321,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10321,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10321,10322,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10322,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10322,10323,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10323,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10323,10324,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10324,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10324,10325,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10325,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10325,10326,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10326,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10326,10327,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10327,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10327,10328,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10328,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10328,10329,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10329,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10329,10330,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10330,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10330,10331,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10331,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10331,10332,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10332,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10332,10333,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10333,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10333,10334,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10334,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10334,10335,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10335,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10335,10336,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10336,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10336,10337,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10337,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10337,10338,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10338,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10338,10339,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10339,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10339,10340,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10340,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10340,10341,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10341,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10341,10342,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10342,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10342,10343,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10343,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10343,10344,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10344,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10344,10345,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10345,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10345,10346,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10346,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10346,10347,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10347,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10347,10348,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10348,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10348,10349,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10349,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10349,10350,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10350,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10350,10351,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10351,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10351,10352,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10352,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10352,10353,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10353,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10353,10354,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10354,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10354,10355,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10355,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10355,10356,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10356,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10356,10357,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10357,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10357,10358,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10358,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10358,10359,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10359,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10359,10360,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10360,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10360,10361,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10361,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10361,10362,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10362,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10362,10363,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10363,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10363,10364,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10364,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10364,10365,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10365,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10365,10366,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10366,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10366,10367,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10367,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10367,10368,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10368,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10368,10369,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10369,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10369,10370,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10370,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10370,10371,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10371,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10371,10372,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10372,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10372,10373,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10373,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10373,10374,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10374,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10374,10375,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10375,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10375,10376,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10376,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10376,10377,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10377,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10377,10378,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10378,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10378,10379,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10379,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10379,10380,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10380,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10380,10381,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10381,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10381,10382,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10382,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10382,10383,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10383,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10383,10384,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10384,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10384,10385,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10385,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10385,10386,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10386,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10386,10387,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10387,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10387,10388,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10388,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10388,10389,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10389,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10389,10390,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10390,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10390,10391,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10391,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10391,10392,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10392,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10392,10393,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10393,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10393,10394,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10394,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10394,10395,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10395,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10395,10396,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10396,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10396,10397,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10397,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10397,10398,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10398,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10398,10399,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10399,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10399,10400,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10400,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10400,10401,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10401,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10401,10402,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10402,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10402,10403,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10403,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10403,10404,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10404,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10404,10405,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10405,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10405,10406,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10406,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10406,10407,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10407,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10407,10408,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10408,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10408,10409,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10409,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10409,10410,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10410,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
10410,10411,10.1007/s10653-023-01673-x,北京,PAH,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,10411,10.1007/s10653-023-01673-x,"skipped: province 过多, 本版不强制",
